restaurant_id,restaurant_name,rating,review_count,longitude,latitude,postalCode,platform,restaurant_id_platform_unique,standardized_city
metropolis,Meatropolis,4.4,33,4.3857023,50.8393238,1040,takeaway,takeaway_metropolis,Etterbeek
petit-palais,Petit palais,4.0,277,4.3729156,50.8567628,1030,takeaway,takeaway_petit-palais,Schaerbeek
snack-dylan,Snack Dylan,4.8,369,4.4176894,50.8600219,1140,takeaway,takeaway_snack-dylan,Evere
osyrie,O'Syrie,3.9,33,4.3680471,50.8553552,1210,takeaway,takeaway_osyrie,Saint-Josse-Ten-Noode
snack-sibel-1,Snack Sibel,0.0,0,4.3927635,50.828637,1040,takeaway,takeaway_snack-sibel-1,Etterbeek
les-4-gouts,Les 4 Goûts,4.5,105,4.3409006,50.8596365,1080,takeaway,takeaway_les-4-gouts,Molenbeek-Saint-Jean
am-princesse,Am Princesse,4.9,367,4.3889265,50.8528536,1030,takeaway,takeaway_am-princesse,Schaerbeek
il-covo,Il Covo,0.0,0,4.3644857,50.84869,1000,takeaway,takeaway_il-covo,Bruxelles
lequinoxe,L'Equinoxe,0.0,0,4.3587427,50.8457678,1000,takeaway,takeaway_lequinoxe,Bruxelles
booboo-cakes,Boo Boo Cakes,3.2,6,4.3782268,50.8357688,1050,takeaway,takeaway_booboo-cakes,Ixelles
godo-bistrot-pizzeria-bar,Godo Bistrot Pizzeria Bar,4.4,19,4.3731433,50.8408834,1000,takeaway,takeaway_godo-bistrot-pizzeria-bar,Bruxelles
snack-tout-pres,Snack Tout Près,0.0,0,4.3608833,50.851547,1000,takeaway,takeaway_snack-tout-pres,Bruxelles
le-laakam,Le Laakam,3.2,24,4.3657552,50.8364249,1050,takeaway,takeaway_le-laakam,Ixelles
tasty-pizza-1030,Tasty Pizza,4.6,1271,4.3908716,50.8529949,1030,takeaway,takeaway_tasty-pizza-1030,Schaerbeek
hawaiian-poke-bowl-bruxelles-1,Hawaiian Poké Bowl,3.5,145,4.3738636,50.8407464,1000,takeaway,takeaway_hawaiian-poke-bowl-bruxelles-1,Bruxelles
bad-by-la-parisienne,Bad by La Parisienne,4.1,181,4.3559617,50.8334341,1060,takeaway,takeaway_bad-by-la-parisienne,Saint-Gilles
sandwiched,Sandwiched,0.0,0,4.3568671,50.8478189,1000,takeaway,takeaway_sandwiched,Bruxelles
snack-dag,Snack Dag,3.9,151,4.3796936,50.8591069,1030,takeaway,takeaway_snack-dag,Schaerbeek
snack-memo-chez-feyyaz,Snack Memo - Chez Feyyaz,4.5,16,4.371001,50.860157,1030,takeaway,takeaway_snack-memo-chez-feyyaz,Schaerbeek
snack-tarik,Snack Tarik,4.1,70,4.3721496,50.8701943,1030,takeaway,takeaway_snack-tarik,Schaerbeek
ebenezer,Ebenezer,0.0,0,4.379727,50.8293767,1050,takeaway,takeaway_ebenezer,Ixelles
tekince-kebap-pizza,Tekince Kebap Resto,4.5,21,4.3701779,50.8587167,1030,takeaway,takeaway_tekince-kebap-pizza,Schaerbeek
la-bella-puglia,La Bella Puglia,3.9,18,4.3885769,50.833067,1040,takeaway,takeaway_la-bella-puglia,Etterbeek
wazawok-city-2,Wazawok,3.6,48,4.3579242,50.854536,1000,takeaway,takeaway_wazawok-city-2,Bruxelles
poke-bar,Poké Bar Etterbeek,3.8,3,4.3827006,50.8368064,1040,takeaway,takeaway_poke-bar,Etterbeek
yorker,Biggie Burgers,2.7,3,4.361143,50.8376184,1050,takeaway,takeaway_yorker,Ixelles
il-buongustaio-bruxelles,Il Buongustaio,0.0,0,4.3746849,50.8435933,1040,takeaway,takeaway_il-buongustaio-bruxelles,Etterbeek
otacos-docks,O'Tacos,1.6,70,4.3730967,50.8793322,1000,takeaway,takeaway_otacos-docks,Bruxelles
veganwaf,Veganwaf,0.0,0,4.354391,50.8464514,1000,takeaway,takeaway_veganwaf,Bruxelles
eastwest,East@West,4.6,36,4.3532288,50.8426213,1000,takeaway,takeaway_eastwest,Bruxelles
snack-bodrum-bruxelles,Snack Bodrum,3.9,56,4.4083082,50.84294,1200,takeaway,takeaway_snack-bodrum-bruxelles,Woluwe-Saint-Lambert
au-chapati,Au Chapati,4.4,21,4.373023,50.847351,1210,takeaway,takeaway_au-chapati,Saint-Josse-Ten-Noode
tokyo-roll-new,Tokyo Roll,0.0,0,4.3997054,50.8246334,1160,takeaway,takeaway_tokyo-roll-new,Auderghem
chamas-tacos-bxl-1,Chamas Tacos Debrouckère,3.5,1412,4.355169,50.8486612,1000,takeaway,takeaway_chamas-tacos-bxl-1,Bruxelles
snack-marmaris-schaerbeek-1,Snack Marmaris,4.0,162,4.3671369,50.8618457,1030,takeaway,takeaway_snack-marmaris-schaerbeek-1,Schaerbeek
has-pide,Has Pide,4.4,146,4.3699121,50.8582054,1030,takeaway,takeaway_has-pide,Schaerbeek
tamtam-gourmand,Tamtam Gourmand Saveurs d'Afrique,3.3,43,4.3655742,50.8369032,1050,takeaway,takeaway_tamtam-gourmand,Ixelles
la-duga,La Fuga Bruxelles,3.5,37,4.3673267,50.8501804,1000,takeaway,takeaway_la-duga,Bruxelles
tandoori-land-bruxelles,Tandoori Land,4.3,6,4.3651355,50.8366637,1050,takeaway,takeaway_tandoori-land-bruxelles,Ixelles
ozawa,Ozawa,4.1,51,4.3537184,50.8628446,1000,takeaway,takeaway_ozawa,Bruxelles
sapporo-shi-sushi-ramen-bar,Sapporo-Shi Sushi & Ramen Bar,3.4,16,4.3639413,50.8483721,1000,takeaway,takeaway_sapporo-shi-sushi-ramen-bar,Bruxelles
snack-gerard-new,Snack Gerard,3.3,4,4.4004032,50.8405952,1040,takeaway,takeaway_snack-gerard-new,Etterbeek
petales-de-rose,Pétales de Rose,4.2,67,4.392387,50.8560089,1030,takeaway,takeaway_petales-de-rose,Schaerbeek
snack-delice-st-michel,Snack Delice,4.1,36,4.3554927,50.8519286,1000,takeaway,takeaway_snack-delice-st-michel,Bruxelles
partnership-support-be,Partnership Support BE,0.0,0,4.4267091,50.8520382,1200,takeaway,takeaway_partnership-support-be,Woluwe-Saint-Lambert
waikiki-poke-bar,Waikiki Poke Bar,3.9,127,4.3541874,50.8488941,1000,takeaway,takeaway_waikiki-poke-bar,Bruxelles
woodiz-porte-de-namur,Woodiz Porte de Namur,3.8,31,4.3655133,50.836357,1050,takeaway,takeaway_woodiz-porte-de-namur,Ixelles
burgerstreet-original-smashed,Burgerstreet - Original Smashed,0.0,0,4.3848051,50.8575766,1030,takeaway,takeaway_burgerstreet-original-smashed,Schaerbeek
fratellos-sc,Fratello's Pizzeria,4.7,43,4.4003043,50.8559602,1030,takeaway,takeaway_fratellos-sc,Schaerbeek
slada-bruxelles,Slada,5.0,3,4.3554746,50.855727,1000,takeaway,takeaway_slada-bruxelles,Bruxelles
el-pulgarcito,El Pulgarcito,4.3,20,4.3994603,50.8365883,1040,takeaway,takeaway_el-pulgarcito,Etterbeek
pizza-express-bruxelles,Pizza Express,4.6,115,4.3751637,50.8709368,1030,takeaway,takeaway_pizza-express-bruxelles,Schaerbeek
burger-factory-bruxelles,Burger Factory,4.2,41,4.3710256,50.84949,1210,takeaway,takeaway_burger-factory-bruxelles,Saint-Josse-Ten-Noode
greekit-house-of-souvlaki,Greekit - House of Souvlaki,4.6,8,4.3775984,50.8455961,1000,takeaway,takeaway_greekit-house-of-souvlaki,Bruxelles
chicken-factory-bruxelles,Chicken Factory,4.4,163,4.3710256,50.84949,1210,takeaway,takeaway_chicken-factory-bruxelles,Saint-Josse-Ten-Noode
slada-laeken,Slada,4.5,13,4.3485478,50.8709862,1020,takeaway,takeaway_slada-laeken,Laeken
starbucks-schuman,Starbucks ©,4.0,15,4.382156,50.84276,1040,takeaway,takeaway_starbucks-schuman,Etterbeek
manhattan-sushi,Manhattan Sushi,0.0,0,4.3882042,50.8457285,1000,takeaway,takeaway_manhattan-sushi,Bruxelles
kaza,Kaza,4.8,109,4.3788859,50.8762053,1030,takeaway,takeaway_kaza,Schaerbeek
le-prince-downtown-new,Le Prince Downtown,2.8,4,4.3531698,50.8487352,1000,takeaway,takeaway_le-prince-downtown-new,Bruxelles
la-cite-du-dragon,La Cité Du Dragon,4.3,1508,4.3746755,50.800436,1180,takeaway,takeaway_la-cite-du-dragon,Uccle
chikyy,Chikyy,5.0,4,4.3709083,50.8361031,1050,takeaway,takeaway_chikyy,Ixelles
meli-mely,Meli Mely,4.6,1136,4.3995761,50.8554279,1030,takeaway,takeaway_meli-mely,Schaerbeek
starbucks-gare-du-nordnoord,Starbucks ©,4.0,14,4.3610623,50.8602797,1210,takeaway,takeaway_starbucks-gare-du-nordnoord,Saint-Josse-Ten-Noode
wingsstreet-schaerbeek,Wingsstreet,3.9,16,4.3848051,50.8575766,1030,takeaway,takeaway_wingsstreet-schaerbeek,Schaerbeek
snack-la-couronne,Snack La Couronne,3.9,6,4.3786763,50.8297666,1050,takeaway,takeaway_snack-la-couronne,Ixelles
latelier-a-pizza-helmet,L'Atelier à Pizza,4.8,1558,4.389446,50.8752315,1030,takeaway,takeaway_latelier-a-pizza-helmet,Schaerbeek
kfc-brussels,KFC,2.1,211,4.3578964,50.8551088,1000,takeaway,takeaway_kfc-brussels,Bruxelles
sushi-world-bruxelles,Sushi World,3.8,967,4.3670471,50.8497791,1000,takeaway,takeaway_sushi-world-bruxelles,Bruxelles
starbucks-montgomery,Starbucks ©,2.6,6,4.4098591,50.8373976,1150,takeaway,takeaway_starbucks-montgomery,Woluwe-Saint-Pierre
einab-syrian-sweets,Einab Syrian Sweets,0.0,0,4.3534435,50.8473113,1000,takeaway,takeaway_einab-syrian-sweets,Bruxelles
yann-culinary,Yann Culinary,4.4,8,4.3839638,50.845223,1000,takeaway,takeaway_yann-culinary,Bruxelles
snack-emirdag-rogier,Snack Emirdag,4.5,20,4.3676555,50.8617171,1030,takeaway,takeaway_snack-emirdag-rogier,Schaerbeek
le-mezze-chez-firas,Le Mezze - Chez Firas,3.7,3,4.3797687,50.8499175,1000,takeaway,takeaway_le-mezze-chez-firas,Bruxelles
time-break,Time Break,0.0,0,4.4015061,50.8485946,1030,takeaway,takeaway_time-break,Schaerbeek
met-jeanine,Met Jeaninne,4.7,5,4.3873093,50.836394,1040,takeaway,takeaway_met-jeanine,Etterbeek
corner-churros,Corner Churros,0.0,0,4.3836746,50.84942,1000,takeaway,takeaway_corner-churros,Bruxelles
caleo-cafe,Caléo Café,0.0,0,4.3660869,50.8358051,1050,takeaway,takeaway_caleo-cafe,Ixelles
nawab-restaurant,Nawab Restaurant - Indiani Pakistani,3.4,13,4.3835191,50.8443336,1000,takeaway,takeaway_nawab-restaurant,Bruxelles
the-public-house-12-ixelles,The Public House 12,0.0,0,4.3681528,50.8380893,1050,takeaway,takeaway_the-public-house-12-ixelles,Ixelles
chez-bibo,Chez Bibo,4.2,224,4.3744582,50.8584814,1030,takeaway,takeaway_chez-bibo,Schaerbeek
tonton-chami-madou,Tonton Chami,3.3,52,4.3737382,50.8496011,1210,takeaway,takeaway_tonton-chami-madou,Saint-Josse-Ten-Noode
snack-nador,Snack Nador,2.4,4,4.3511538,50.8526721,1000,takeaway,takeaway_snack-nador,Bruxelles
ocheese-saint-josse-ten-noode,O'Cheese Burger,3.4,285,4.3744347,50.8528502,1210,takeaway,takeaway_ocheese-saint-josse-ten-noode,Saint-Josse-Ten-Noode
aragon,Aragon,3.7,3,4.3905735,50.8470511,1000,takeaway,takeaway_aragon,Bruxelles
hawaiian-poke-bowl-arenberg,Hawaiian Poke Bowl,3.8,19,4.3570805,50.8479641,1000,takeaway,takeaway_hawaiian-poke-bowl-arenberg,Bruxelles
starbucks-rogier,Starbucks ©,3.1,13,4.359308,50.85535,1210,takeaway,takeaway_starbucks-rogier,Saint-Josse-Ten-Noode
shaky-burger,Shaky Burger,4.1,389,4.3783707,50.8526851,1210,takeaway,takeaway_shaky-burger,Saint-Josse-Ten-Noode
oakberry,Oakberry,5.0,4,4.3820352,50.8400834,1040,takeaway,takeaway_oakberry,Etterbeek
pizza-liloo,Pizza Liloo,4.8,18,4.3867319,50.8327665,1040,takeaway,takeaway_pizza-liloo,Etterbeek
onder-pide-new,Onder Pide,4.3,38,4.374166,50.8582148,1030,takeaway,takeaway_onder-pide-new,Schaerbeek
sushi-house-2,Sushi House Ixelles,4.8,3027,4.391925,50.816666,1050,takeaway,takeaway_sushi-house-2,Ixelles
bombay-inn,Bombay inn,4.7,28,4.3533476,50.8486769,1000,takeaway,takeaway_bombay-inn,Bruxelles
asya-pizzaria,Asya Pizzeria,4.7,1151,4.3733986,50.8529898,1210,takeaway,takeaway_asya-pizzaria,Saint-Josse-Ten-Noode
snack-aladdin,Snack Aladdin,4.3,14,4.3740091,50.8330455,1050,takeaway,takeaway_snack-aladdin,Ixelles
la-riviera-bruxelles,La Riviera,3.7,17,4.3844286,50.8445235,1000,takeaway,takeaway_la-riviera-bruxelles,Bruxelles
al-carso,Al Carso,4.1,69,4.41091,50.8435613,1200,takeaway,takeaway_al-carso,Woluwe-Saint-Lambert
poulet-servisss,La Plume,0.0,0,4.3685833,50.8557255,1210,takeaway,takeaway_poulet-servisss,Saint-Josse-Ten-Noode
bns,New Saigon Bangkok,3.6,853,4.3757999,50.8485676,1210,takeaway,takeaway_bns,Saint-Josse-Ten-Noode
snack-sympa,Snack Sympa,3.9,85,4.3661102,50.8365798,1050,takeaway,takeaway_snack-sympa,Ixelles
napoli-da-leonardo-1,Ristorante Pizzeria Napoli,4.3,86,4.3884612,50.8542273,1030,takeaway,takeaway_napoli-da-leonardo-1,Schaerbeek
pizzevia-ciao-ciao,Ciao Ciao Pizzeria,4.1,26,4.3771332,50.8731265,1030,takeaway,takeaway_pizzevia-ciao-ciao,Schaerbeek
miyako,Miyako,4.5,472,4.3866768,50.8376348,1040,takeaway,takeaway_miyako,Etterbeek
star-of-asia-1,Star of Asia,4.3,26,4.3724794,50.8380471,1050,takeaway,takeaway_star-of-asia-1,Ixelles
pizza-alba,Il Girasole,4.8,1869,4.414599,50.8595982,1140,takeaway,takeaway_pizza-alba,Evere
il-veliero,Il Veliero,3.9,14,4.3825068,50.8365436,1040,takeaway,takeaway_il-veliero,Etterbeek
shezan,Shezan,4.1,149,4.367369,50.8365056,1050,takeaway,takeaway_shezan,Ixelles
orchidee-rose,L'Orchidée Rose,3.9,1096,4.3472968,50.8484318,1000,takeaway,takeaway_orchidee-rose,Bruxelles
atlasresto,Atlasresto,4.1,228,4.3623686,50.8595094,1030,takeaway,takeaway_atlasresto,Schaerbeek
mumtaz,Mumtaz,3.5,167,4.365068,50.8369908,1050,takeaway,takeaway_mumtaz,Ixelles
konya,Konya,4.1,8,4.3688113,50.8551593,1210,takeaway,takeaway_konya,Saint-Josse-Ten-Noode
rio-sushi-1200,Rio Sushi,4.5,1133,4.4126003,50.8439714,1200,takeaway,takeaway_rio-sushi-1200,Woluwe-Saint-Lambert
yama-sushi-woluwe-saint-lambert,Yama Sushi,4.8,949,4.4162828,50.8446072,1200,takeaway,takeaway_yama-sushi-woluwe-saint-lambert,Woluwe-Saint-Lambert
la-sardegna,La Sardegna,4.4,127,4.3739435,50.8482825,1210,takeaway,takeaway_la-sardegna,Saint-Josse-Ten-Noode
le-paradis-du-liban,Le Paradis du Liban,4.2,31,4.3980574,50.8389983,1040,takeaway,takeaway_le-paradis-du-liban,Etterbeek
pizzeria-istanbul-schaerbeek,Pizzeria Istanbul,4.6,469,4.3758645,50.8665692,1030,takeaway,takeaway_pizzeria-istanbul-schaerbeek,Schaerbeek
tom-yam-bruxelles,Tom Yam,3.6,467,4.38383,50.8186021,1050,takeaway,takeaway_tom-yam-bruxelles,Ixelles
turkuaz-kebap,Turkuaz Kebap,4.1,18,4.3741259,50.8493196,1210,takeaway,takeaway_turkuaz-kebap,Saint-Josse-Ten-Noode
hanedan-kebap-pizzeria,Hanedan Kebap & Pizzeria,4.2,172,4.3692621,50.8570929,1210,takeaway,takeaway_hanedan-kebap-pizzeria,Saint-Josse-Ten-Noode
poule-poulette-bruxelles,Poule & Poulette,3.7,139,4.380693,50.8375441,1040,takeaway,takeaway_poule-poulette-bruxelles,Etterbeek
barakat,Baraka't Kacem,4.4,36,4.3648236,50.8485461,1000,takeaway,takeaway_barakat,Bruxelles
topogigio,TopoGigio,4.2,54,4.3892687,50.8492029,1000,takeaway,takeaway_topogigio,Bruxelles
pyramides-schaerbeek,Pyramides,3.5,29,4.3651691,50.8627382,1030,takeaway,takeaway_pyramides-schaerbeek,Schaerbeek
le-bol-de-riz,Le Bol de Riz,3.9,18,4.3803976,50.8363823,1040,takeaway,takeaway_le-bol-de-riz,Etterbeek
phopho,PhoPho,4.5,31,4.3565052,50.8555002,1000,takeaway,takeaway_phopho,Bruxelles
tekince-kebap,Tekince Kebap,4.1,524,4.3664397,50.8634253,1030,takeaway,takeaway_tekince-kebap,Schaerbeek
the-purple-rose,The Purple Rose,0.0,0,4.354195,50.8464893,1000,takeaway,takeaway_the-purple-rose,Bruxelles
greengo,Green'Go Burger,4.6,327,4.3711647,50.8495267,1210,takeaway,takeaway_greengo,Saint-Josse-Ten-Noode
kitchen-151-brussels,Kitchen 151 Brussels,0.0,0,4.3694367,50.8354636,1050,takeaway,takeaway_kitchen-151-brussels,Ixelles
les-4-freres-pizzeria,Pizzeria Les 4 Frères,0.0,0,4.3701291,50.8488847,1210,takeaway,takeaway_les-4-freres-pizzeria,Saint-Josse-Ten-Noode
la-ruota-1,La Ruota,4.2,239,4.3865518,50.8522368,1030,takeaway,takeaway_la-ruota-1,Schaerbeek
otacos-brussels,O'Tacos,2.4,581,4.3673348,50.8611178,1030,takeaway,takeaway_otacos-brussels,Schaerbeek
china-express-ixelles,China Express,4.2,187,4.3698605,50.8294155,1050,takeaway,takeaway_china-express-ixelles,Ixelles
pizzeria-kocak,Pizzeria Koçak,4.1,64,4.3702574,50.8587785,1030,takeaway,takeaway_pizzeria-kocak,Schaerbeek
jai-ho,Jai Ho,3.5,827,4.3539686,50.8541899,1000,takeaway,takeaway_jai-ho,Bruxelles
dilmon,Zaline,3.9,111,4.3817889,50.8509845,1210,takeaway,takeaway_dilmon,Saint-Josse-Ten-Noode
al-solito-posto,Al Solito Posto,4.4,9,4.3655629,50.8489774,1000,takeaway,takeaway_al-solito-posto,Bruxelles
new-annapurna,New Annapurna,4.0,630,4.3507374,50.8519401,1000,takeaway,takeaway_new-annapurna,Bruxelles
gatsu-gatsu,Gatsu Gatsu,4.0,857,4.3542404,50.8464672,1000,takeaway,takeaway_gatsu-gatsu,Bruxelles
cuisine-speciale,Cuisine Spéciale,4.7,210,4.424885,50.8484236,1200,takeaway,takeaway_cuisine-speciale,Woluwe-Saint-Lambert
bagel-corner,Bagel Corner,4.8,10,4.373372,50.8397656,1050,takeaway,takeaway_bagel-corner,Ixelles
snack-letang,Snack L'Étang,0.0,0,4.3828158,50.8346899,1040,takeaway,takeaway_snack-letang,Etterbeek
sushiya,Sushiya,4.5,243,4.416408,50.8596481,1140,takeaway,takeaway_sushiya,Evere
indian-royal-fast-food,Indian Royal Fast Food,3.9,50,4.3567264,50.8554443,1000,takeaway,takeaway_indian-royal-fast-food,Bruxelles
banh-mi-express,Banh Mi Express,4.4,38,4.383338,50.841555,1040,takeaway,takeaway_banh-mi-express,Etterbeek
yummy-bowl,Yummy Bowl,4.9,122,4.3532341,50.8453778,1000,takeaway,takeaway_yummy-bowl,Bruxelles
il-colosseo-bruxelles,Il Colosseo,4.5,124,4.3538156,50.8539322,1000,takeaway,takeaway_il-colosseo-bruxelles,Bruxelles
pizza-king-bruxelles,Pizza King,3.8,1186,4.3745241,50.8530623,1210,takeaway,takeaway_pizza-king-bruxelles,Saint-Josse-Ten-Noode
snack-georges-henri,Snack Georges Henri,4.7,2363,4.4126857,50.8437401,1200,takeaway,takeaway_snack-georges-henri,Woluwe-Saint-Lambert
enka,Enka,4.5,35,4.3675059,50.8503179,1000,takeaway,takeaway_enka,Bruxelles
snack-felix-1,Snack Felix,3.4,35,4.3919207,50.8508108,1030,takeaway,takeaway_snack-felix-1,Schaerbeek
standby,Le Standby,0.0,0,4.361052,50.8395634,1000,takeaway,takeaway_standby,Bruxelles
deas-pizza-ixelles,Dea's Pizza,4.1,88,4.3796393,50.8297941,1050,takeaway,takeaway_deas-pizza-ixelles,Ixelles
sun-wok-pizzas,Chez Sun Wok Sushi Teppanyaki,3.5,62,4.3893413,50.8307369,1040,takeaway,takeaway_sun-wok-pizzas,Etterbeek
my-madou,My Madou,4.5,85,4.370338,50.849019,1210,takeaway,takeaway_my-madou,Saint-Josse-Ten-Noode
from-be-for-you,From BE for You,0.0,0,4.3527831,50.8444327,1000,takeaway,takeaway_from-be-for-you,Bruxelles
kroket,Kroket,0.0,0,4.3705887,50.8386572,1050,takeaway,takeaway_kroket,Ixelles
sushi-me-ixelles,Sushi Me,3.5,51,4.3738239,50.8336806,1050,takeaway,takeaway_sushi-me-ixelles,Ixelles
la-pizza-bio-la-pizza-bio,La Pizza Bio,3.7,8,4.407201,50.8424447,1200,takeaway,takeaway_la-pizza-bio-la-pizza-bio,Woluwe-Saint-Lambert
al-colosseo-forest,Al Colosseo,3.4,115,4.3318564,50.8283851,1190,takeaway,takeaway_al-colosseo-forest,Forest
five-guys-bruxelles,Five Guys,3.3,333,4.3579242,50.854536,1000,takeaway,takeaway_five-guys-bruxelles,Bruxelles
da-mario-take-away,Da Mario,4.3,43,4.3906603,50.8527395,1030,takeaway,takeaway_da-mario-take-away,Schaerbeek
koala,Koala,0.0,0,4.3653412,50.8520143,1000,takeaway,takeaway_koala,Bruxelles
delices-agbalo,Délices Agbalo,4.7,29,4.3544394,50.8583853,1000,takeaway,takeaway_delices-agbalo,Bruxelles
allo-beyrouth,Allo Beyrouth,4.1,6,4.3716764,50.8702946,1030,takeaway,takeaway_allo-beyrouth,Schaerbeek
kebap-center,Kebap Center,4.1,52,4.355763,50.8534188,1000,takeaway,takeaway_kebap-center,Bruxelles
why-not,Why Not,0.0,0,4.3518212,50.8421307,1000,takeaway,takeaway_why-not,Bruxelles
fresh-spicy,Indian Royal Spicy,3.4,245,4.3836209,50.8396664,1040,takeaway,takeaway_fresh-spicy,Etterbeek
beyranet,Beyranet,4.8,4,4.3697417,50.8578274,1030,takeaway,takeaway_beyranet,Schaerbeek
lucysushi,Lucy Sushi,3.9,21,4.3588862,50.8571356,1210,takeaway,takeaway_lucysushi,Saint-Josse-Ten-Noode
cocorico-bruxelles,Cocorico,4.9,10,4.3775544,50.8497639,1210,takeaway,takeaway_cocorico-bruxelles,Saint-Josse-Ten-Noode
stick-that-meat-1,Stick that Meat,3.7,404,4.3788394,50.8405097,1040,takeaway,takeaway_stick-that-meat-1,Etterbeek
the-food-box-brussels,The Food Box Brussels,4.3,50,4.3518465,50.8491299,1000,takeaway,takeaway_the-food-box-brussels,Bruxelles
gabys-sandwiches,Gaby's Sandwiches,4.5,5,4.3955768,50.8448002,1000,takeaway,takeaway_gabys-sandwiches,Bruxelles
louisiana-grill-gourmet,Louisiana Grill Gourmet,0.0,0,4.3513426,50.8532027,1000,takeaway,takeaway_louisiana-grill-gourmet,Bruxelles
daily-pates-1,Daily Pâtes,4.4,458,4.3776722,50.8646372,1030,takeaway,takeaway_daily-pates-1,Schaerbeek
rubens-grillade-1040,Grillade Rubens,4.0,12,4.403117,50.8326438,1040,takeaway,takeaway_rubens-grillade-1040,Etterbeek
donkis-wings,Donki's Wings,3.1,7,4.3818125,50.8373332,1040,takeaway,takeaway_donkis-wings,Etterbeek
tekince-doner,Tekince Döner,3.8,95,4.3663657,50.8635753,1030,takeaway,takeaway_tekince-doner,Schaerbeek
joe-la-frite,Joe La Frite,3.3,168,4.3413976,50.8396886,1000,takeaway,takeaway_joe-la-frite,Bruxelles
trattoria-al-dente,Trattoria al Dente,0.0,0,4.3672455,50.8393684,1000,takeaway,takeaway_trattoria-al-dente,Bruxelles
keufte,Keufte,3.4,9,4.3744168,50.8279567,1050,takeaway,takeaway_keufte,Ixelles
pizzeria-saint-pierre-etterbeek,Pizzeria Saint-Pierre,3.1,3,4.3958897,50.8367326,1040,takeaway,takeaway_pizzeria-saint-pierre-etterbeek,Etterbeek
miracle,Miracle,3.9,41,4.3904781,50.8306611,1040,takeaway,takeaway_miracle,Etterbeek
tip-top-burger,TIP TOP Burger,3.9,98,4.3401049,50.8607351,1080,takeaway,takeaway_tip-top-burger,Molenbeek-Saint-Jean
pizzeria-modugno,Pizzeria Modugno,4.3,14,4.3981654,50.845257,1030,takeaway,takeaway_pizzeria-modugno,Schaerbeek
gabbiani-reali,Gabbiani Reali,3.8,14,4.3533169,50.8454731,1000,takeaway,takeaway_gabbiani-reali,Bruxelles
jm-sushi-bruxelles-1,J'm Sushi,0.0,0,4.3581106,50.8448997,1000,takeaway,takeaway_jm-sushi-bruxelles-1,Bruxelles
thai-chiangmai,Thaï Chiangmai,4.1,124,4.3710542,50.8359339,1050,takeaway,takeaway_thai-chiangmai,Ixelles
deli-liban-1,Deli Liban,4.1,78,4.409813,50.8432981,1200,takeaway,takeaway_deli-liban-1,Woluwe-Saint-Lambert
pizza-boom-1,Pizza Boom,3.6,29,4.3967983,50.8547888,1030,takeaway,takeaway_pizza-boom-1,Schaerbeek
madina-food,Madina food,4.7,24,4.3752124,50.856793,1030,takeaway,takeaway_madina-food,Schaerbeek
maki-maki-1,Maki Maki,4.1,367,4.3746044,50.8277003,1050,takeaway,takeaway_maki-maki-1,Ixelles
tonton-chami-ixelles,Tonton Chami,3.8,55,4.3642835,50.8371524,1050,takeaway,takeaway_tonton-chami-ixelles,Ixelles
love-ciabatta-bruxelles-1,Love Ciabatta,4.7,11,4.3586131,50.8431461,1000,takeaway,takeaway_love-ciabatta-bruxelles-1,Bruxelles
live-central-park,Live Central Park,4.7,21,4.384407,50.8609159,1030,takeaway,takeaway_live-central-park,Schaerbeek
le-rosmarino,Le Rosmarino,3.9,13,4.368485,50.8560184,1210,takeaway,takeaway_le-rosmarino,Saint-Josse-Ten-Noode
bella-ciaoo,Bella Ciaoo,4.6,29,4.4016108,50.8716439,1140,takeaway,takeaway_bella-ciaoo,Evere
jardin-asiatique,Jardin Asiatique,3.6,32,4.3894082,50.8566804,1030,takeaway,takeaway_jardin-asiatique,Schaerbeek
better-than-hungry,Better Than Hungry,4.2,55,4.3677835,50.8493041,1000,takeaway,takeaway_better-than-hungry,Bruxelles
foodminte,Foodminute,0.0,0,4.3706359,50.8362355,1050,takeaway,takeaway_foodminte,Ixelles
sel-et-miel,Sel et Miel,3.7,30,4.3591525,50.8645165,1000,takeaway,takeaway_sel-et-miel,Bruxelles
pizzeria-istanbul-malibran,Pizzeria Istanbul,4.2,28,4.3728027,50.8291519,1050,takeaway,takeaway_pizzeria-istanbul-malibran,Ixelles
restaurant-le-royal,Restaurant le Royal,5.0,359,4.3780041,50.849752,1210,takeaway,takeaway_restaurant-le-royal,Saint-Josse-Ten-Noode
hatay-kunefe,Sofram Levent Börek,4.8,16,4.3701779,50.8587167,1030,takeaway,takeaway_hatay-kunefe,Schaerbeek
ozturk,Öztürk Grill Charbon,4.7,53,4.3733034,50.8530809,1210,takeaway,takeaway_ozturk,Saint-Josse-Ten-Noode
foodmaker-rogier,Foodmaker,4.1,3,4.359871,50.8559177,1210,takeaway,takeaway_foodmaker-rogier,Saint-Josse-Ten-Noode
bowlsbe,Bowls.be,4.7,53,4.3551554,50.860099,1000,takeaway,takeaway_bowlsbe,Bruxelles
snack-au-petit-creux,Snack Au Petit Creux,4.0,15,4.3850787,50.8518175,1000,takeaway,takeaway_snack-au-petit-creux,Bruxelles
gare-des-artistes,Restaurant Ô Choix,0.0,0,4.3504045,50.8572287,1000,takeaway,takeaway_gare-des-artistes,Bruxelles
